checking_account_woe,credit_history_woe,duration_months_woe,savings_account_woe,purpose_woe,property_woe,credit_amount_woe,age_woe,housing_woe,employment_years_woe,other_installments_woe,personal_status_woe,foreign_worker_woe,other_debtors_woe,installment_rate_woe,target
0.4021,0.0889,-0.7383,0.2714,-0.4053,-0.4559,0.055,0.3944,-0.1953,0.4721,-0.1207,-0.1271,-1.1611,-0.0004,-0.0589,0
0.4021,0.0889,-0.7383,0.2714,-0.4053,-0.4559,-0.1738,0.0743,-0.1953,0.0338,-0.1207,-0.1643,-1.1611,-0.5518,0.1579,0
0.4021,0.0889,-0.2958,0.2714,-0.4053,-0.4559,-0.0056,0.1819,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.5518,0.1579,0
0.4021,0.0936,-0.2958,0.2714,-0.4053,-0.4559,0.055,0.4448,0.406,0.0338,-0.1207,-0.1271,0.0349,0.6071,0.1579,0
0.4021,0.0889,-0.7383,0.2714,-0.4053,0.036,-0.0056,0.0142,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.8173,-0.7268,-0.7383,0.2714,0.3604,-0.4559,0.055,-0.4984,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.4021,0.0889,-0.2958,0.2714,-0.4053,-0.4559,-0.0056,-0.4984,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.5518,0.1579,0
0.4021,0.0889,-0.7383,0.2714,-0.4053,-0.4559,-0.2923,-0.4984,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.5518,-0.1881,0
0.4021,-0.7268,-0.6369,0.2714,-0.4053,-0.4559,0.055,0.4448,-0.1953,0.4721,-0.1207,-0.1643,0.0349,-0.5518,0.1579,0
0.4021,0.0889,0.3355,0.2714,-0.4053,-0.4559,0.055,0.3944,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.5518,0.1579,0
0.4021,0.0889,-0.7383,0.2714,-0.4053,-0.4559,-0.2923,-0.502,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.5518,-0.0589,0
0.4021,0.0889,-0.6369,0.2714,-0.4053,0.0315,0.0085,0.4448,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.5518,-0.1881,0
0.4021,0.0889,0.3355,0.2714,-0.4053,-0.4559,-0.1738,0.0743,-0.1953,-0.2314,-0.1207,-0.1271,0.0349,-0.5518,0.1579,0
0.4021,0.0889,0.3355,0.2714,-0.4053,-0.4559,-0.0056,0.3944,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.5518,0.1579,0
0.4021,0.0889,-0.7383,0.2714,-0.4053,-0.4559,0.055,-0.0873,-0.1953,-0.3863,-0.1207,0.2365,0.0349,-0.5518,0.1579,0
0.4021,0.0889,-0.2958,0.2714,-0.4053,-0.4559,0.055,0.3944,-0.1953,0.4721,0.4853,-0.1271,0.0349,-0.5518,0.1579,0
-0.3815,-0.7268,-0.7383,0.146,0.3604,0.036,-0.1738,0.0142,-0.1953,-0.2314,-0.1207,0.449,0.0349,-0.0004,-0.1881,0
0.8173,-0.7268,-0.7383,0.2714,-0.4053,-0.4559,-0.0056,0.3944,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.4021,-0.7268,0.3355,0.2714,-0.4053,-0.4559,-0.4032,-0.4984,0.406,-0.2314,0.4853,0.2365,0.0349,-0.5518,-0.0589,0
0.4021,-0.7268,-0.6369,-0.693,-0.4053,-0.4559,-0.2923,-0.502,-0.1953,-0.3863,0.4853,-0.1643,0.0349,-0.5518,0.1579,0
0.4021,0.0889,-0.7383,0.2714,-0.4053,-0.4559,0.055,0.0142,-0.1953,-0.3863,0.4853,-0.1271,0.0349,-0.5518,-0.0589,0
0.4021,1.1282,-0.2958,0.2714,-0.4053,-0.4559,-0.0056,0.4448,-0.1953,0.0338,0.4669,-0.1643,0.0349,-0.0004,0.1579,0
0.4021,0.0889,-0.2958,0.2714,-0.4053,-0.4559,-0.0056,-0.0873,-0.1953,-0.2314,0.4853,-0.1271,0.0349,-0.5518,-0.0589,0
0.4021,0.0936,-0.0222,-0.693,-0.7516,0.0315,0.3618,-0.502,0.406,-0.3863,0.4853,-0.1643,0.0349,-0.0004,-0.0589,0
0.4021,-0.7268,-0.6369,-0.693,-0.4053,-0.4559,-0.4032,-0.4984,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.5518,0.1579,0
0.8173,0.0889,-0.2958,0.2714,-0.4053,0.0315,0.0085,0.3944,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,-0.7268,-0.0222,0.2714,0.0991,0.0315,-0.4032,-0.0873,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.4021,0.0889,-0.2958,0.2714,0.0991,0.036,-0.4032,0.0743,-0.1953,0.0338,-0.1207,0.449,0.0349,-0.0004,0.1579,0
0.4021,1.1282,0.6154,-0.693,0.2104,0.5868,-0.0249,0.1819,-0.1953,0.4721,0.4853,0.2365,0.0349,-0.0004,-0.0589,0
-0.3815,0.0889,0.3355,0.2714,0.0991,0.0315,-0.3598,-0.4984,-0.1953,0.4721,0.4669,0.2365,0.0349,-0.0004,-0.1881,0
0.8173,0.0889,-0.0222,0.146,-0.4053,0.036,-0.1738,0.0743,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
-1.1678,0.0889,0.9146,0.146,-0.4053,-0.4559,0.7274,0.4448,-0.1953,-0.3863,-0.1207,0.2365,0.0349,-0.0004,-0.1881,0
0.8173,0.0889,-0.2958,0.2714,0.3604,-0.4559,-0.0056,0.0142,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.0004,0.1579,0
0.4021,0.0889,-0.7383,0.2714,0.3123,0.0315,0.055,0.4448,-0.1953,0.4721,-0.1207,-0.1271,0.0349,-0.0004,-0.0589,0
-1.1678,0.0936,-0.6369,0.2714,-0.7516,0.0315,-0.0249,-0.4984,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,-0.2958,0.2714,0.0991,-0.4559,-0.4032,0.3944,0.406,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,0
-1.1678,0.0936,0.9146,0.2714,-0.4053,0.036,0.7274,0.4448,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,0
-0.3815,0.0936,-0.2958,0.2714,0.3604,0.036,0.0085,-0.502,-0.1953,0.0338,0.4669,0.2365,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,-0.0222,0.2714,-0.4053,0.0315,-0.1738,0.0142,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.0004,0.1579,0
0.4021,-0.7268,0.9146,0.146,-0.7516,0.036,-0.0249,0.0142,-0.1953,0.327,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,0
0.8173,-0.7268,-0.0222,-1.0314,-0.4053,0.0315,-0.0056,0.0186,0.406,-0.2314,-0.1207,0.2365,0.0349,-0.0004,0.1579,0
0.8173,0.0889,0.6154,-0.693,-0.7516,0.5868,0.7274,-0.4984,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,1
0.4021,-0.7268,0.6154,0.2714,-0.7516,0.036,0.3618,-0.502,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,0
0.8173,0.0936,0.3355,-0.693,0.61,0.036,0.7274,0.4448,0.406,0.0338,-0.1207,0.2365,0.0349,-0.0004,-0.1881,0
0.8173,0.0889,0.1661,-1.0314,0.0991,0.0315,-0.0249,0.0186,0.406,-0.2314,-0.1207,0.2365,0.0349,-0.0004,0.1579,0
0.8173,-0.7268,-0.7383,-0.693,-0.4053,-0.4559,-0.0056,0.0186,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,0.0889,-0.6369,-0.6721,0.2104,0.0315,-0.0056,-0.502,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-0.3815,-0.7268,-0.0222,-0.693,0.0991,0.5868,-0.0249,0.4448,0.406,-0.2314,-0.1207,-0.1643,0.0349,0.6071,0.1579,0
0.4021,-0.7268,0.1661,-0.693,0.3604,-0.4559,0.0085,-0.502,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.8173,1.1282,0.9146,0.2714,0.2363,0.036,0.7274,-0.2701,0.406,-0.3863,-0.1207,0.2365,0.0349,-0.5518,-0.1881,1
-1.1678,-0.7268,0.9146,0.2714,0.61,0.5868,0.3618,0.0743,0.4908,0.0338,0.4853,-0.1643,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,-0.0222,0.2714,0.3604,0.5868,-0.0249,0.0186,0.4908,-0.2314,-0.1207,0.2365,0.0349,0.6071,0.1579,0
0.8173,-0.7268,0.9146,0.2714,0.3123,0.036,-0.3598,0.0186,-0.1953,0.327,-0.1207,-0.1643,0.0349,0.6071,0.1579,0
-1.1678,-0.7268,0.6154,-0.693,0.2363,-0.4559,0.3618,-0.502,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,-0.7268,-0.7383,-0.693,0.61,0.0315,-0.0056,-0.0873,0.406,-0.2314,-0.1207,0.2365,0.0349,-0.0004,0.1579,0
-1.1678,0.0889,-0.7383,0.2714,0.3604,0.0315,-0.3598,0.3944,0.406,0.0338,-0.1207,-0.1643,0.0349,-0.5518,-0.1881,0
-1.1678,1.3442,0.6154,0.2714,0.3123,0.036,-0.2923,0.0142,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.8173,0.0889,0.9146,0.2714,0.61,0.5868,0.7274,-0.4984,0.4908,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,0.0889,-0.0222,-1.0314,0.2363,0.0315,-0.0249,0.0186,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.4021,0.0889,0.3355,-0.693,0.0991,-0.4559,0.0085,0.0142,0.406,0.4721,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.4021,0.0889,0.9146,0.146,-0.4053,0.036,0.3618,0.3944,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.0004,-0.1881,1
0.4021,0.0936,0.9146,0.2714,0.61,0.5868,0.3618,-0.4984,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
-0.3815,0.0889,-0.6369,0.2714,0.61,0.036,-0.4032,-0.0873,0.406,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,0.0936,-0.0222,0.2714,-0.7516,-0.4559,-0.3598,0.0142,-0.1953,0.0338,0.4669,-0.1643,0.0349,-0.0004,-0.0589,0
-1.1678,0.0936,0.6154,-0.693,-0.7516,0.036,0.7274,0.0743,-0.1953,-0.3863,0.4669,-0.1643,0.0349,-0.0004,-0.0589,0
0.8173,0.0889,-0.0222,0.2714,0.0991,0.036,-0.0249,0.0142,-0.1953,0.0338,0.4669,-0.1643,0.0349,-0.0004,-0.1881,0
0.4021,0.0889,0.3355,0.2714,-0.7516,0.036,-0.2923,0.4448,0.406,0.0338,-0.1207,-0.1271,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,-0.0222,-0.6721,0.3604,0.036,-0.2923,0.0743,-0.1953,-0.3863,0.4853,0.2365,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,-0.2958,0.2714,0.3604,0.036,-0.4032,-0.2701,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,-0.7268,0.6154,-0.693,-0.7516,0.036,0.7274,0.1819,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.4021,0.0936,0.9146,-0.693,-0.4053,0.5868,0.7274,0.0142,0.4908,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,0
0.4021,1.1282,0.9146,0.2714,-0.7516,0.5868,0.7274,0.0186,0.4908,0.327,0.4853,-0.1643,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,0.9146,-0.693,0.3604,0.5868,0.3618,-0.502,0.4908,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,-0.7268,-0.6369,-1.0314,-0.7516,0.5868,-0.3598,0.4448,0.406,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,0
0.8173,0.0889,-0.6369,0.2714,0.3604,0.036,-0.2923,0.4448,0.406,0.327,-0.1207,0.2365,0.0349,-0.0004,-0.1881,0
0.8173,0.0889,0.6154,0.2714,-0.7516,0.5868,0.3618,-0.0873,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,-0.7383,-0.6721,0.2104,-0.4559,-0.1738,0.0186,-0.1953,0.0338,-0.1207,0.449,0.0349,-0.0004,-0.1881,0
0.4021,0.0889,-0.7383,0.2714,-0.4053,0.036,-0.0056,-0.2701,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,-0.7268,0.3355,-1.0314,-0.4053,-0.4559,-0.0056,-0.4984,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.4021,0.0889,-0.6369,0.2714,0.3123,0.036,-0.1738,-0.2701,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.4021,1.3442,-0.0222,0.146,-0.7516,0.036,0.3618,0.0743,-0.1953,-0.2314,0.4853,-0.1271,0.0349,-0.0004,-0.0589,0
-1.1678,0.0889,-0.2958,0.2714,0.0991,-0.4559,-0.4032,0.0743,-0.1953,-0.3863,-0.1207,0.2365,0.0349,-0.0004,-0.0589,0
-1.1678,0.0889,-0.2958,-1.0314,-0.4053,-0.4559,-0.3598,0.0186,-0.1953,-0.3863,-0.1207,0.449,0.0349,-0.0004,-0.1881,0
0.8173,0.0889,-0.0222,-0.693,0.0991,0.036,-0.3598,0.4448,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.0004,-0.1881,1
-1.1678,-0.7268,0.1661,-0.693,-0.7516,0.036,0.7274,0.0186,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,0.1661,-0.693,-0.7516,0.0315,0.3618,0.3944,0.406,-0.3863,0.4669,0.2365,0.0349,-0.0004,-0.1881,0
-1.1678,0.0889,-0.7383,0.2714,0.0991,0.0315,-0.4032,0.4448,0.406,0.0338,-0.1207,-0.1271,0.0349,-0.0004,-0.1881,0
0.4021,0.0889,-0.0222,-0.693,-0.7516,0.5868,-0.2923,-0.502,0.4908,-0.2314,0.4853,-0.1643,0.0349,-0.0004,0.1579,0
-1.1678,-0.7268,-0.0222,0.2714,0.3123,0.5868,0.3618,-0.0873,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,0
0.4021,0.0889,-0.7383,0.2714,0.61,0.0315,-0.0056,0.0186,-0.1953,-0.3863,-0.1207,0.2365,0.0349,-0.0004,0.1579,0
-0.3815,0.0889,-0.0222,0.2714,0.0991,0.5868,-0.3598,-0.4984,0.4908,-0.2314,-0.1207,0.449,0.0349,-0.0004,-0.0589,0
0.4021,0.0936,0.6154,0.146,0.3604,0.5868,-0.3598,0.1819,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,0
0.8173,0.0889,-0.7383,0.2714,0.3604,0.036,0.055,0.0142,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.4021,-0.7268,-0.7383,-1.0314,0.61,0.5868,-0.0056,0.0743,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.4021,0.0889,-0.0222,-0.6721,-0.7516,0.036,-0.0249,0.0142,0.406,0.4721,-0.1207,0.2365,0.0349,-0.0004,-0.0589,1
0.4021,0.0889,-0.7383,-0.693,0.3604,0.0315,0.7274,0.4448,-0.1953,0.327,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.8173,1.3442,-0.6369,0.2714,0.3604,0.036,-0.0056,0.0743,0.406,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.8173,-0.7268,-0.0222,0.2714,0.3604,0.036,-0.0056,0.0186,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.8173,1.3442,-0.2958,0.2714,0.3604,0.036,-0.0056,-0.4984,-0.1953,0.0338,0.4853,-0.1643,0.0349,-0.0004,0.1579,1
0.4021,0.0889,0.1661,0.2714,0.3604,0.5868,0.0085,0.3944,-0.1953,0.0338,0.4853,0.2365,0.0349,-0.5518,0.1579,1
0.4021,-0.7268,0.6154,0.2714,0.3604,0.036,-0.2923,0.0142,-0.1953,0.4721,-0.1207,0.449,0.0349,-0.0004,0.1579,1
0.4021,0.0889,0.9146,0.2714,-0.4053,-0.4559,-0.3598,0.0142,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.8173,0.0889,0.3355,0.2714,-0.4053,0.5868,-0.2923,0.0186,0.4908,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
-1.1678,1.3442,-0.0222,-0.693,0.3604,0.0315,0.3618,0.1819,-0.1953,0.0338,0.4853,0.2365,0.0349,-0.0004,-0.1881,1
0.4021,0.0889,0.9146,0.2714,0.61,0.5868,0.3618,-0.0873,0.4908,0.0338,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
-1.1678,0.0936,-0.0222,0.2714,0.3604,0.036,-0.2923,-0.4984,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
-1.1678,0.0889,-0.7383,0.2714,-0.4053,0.036,-0.1738,0.4448,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.4021,-0.7268,0.9146,0.2714,-0.4053,-0.4559,0.3618,0.3944,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.5518,-0.1881,1
-1.1678,-0.7268,0.3355,0.2714,0.3604,0.0315,-0.4032,0.0743,-0.1953,0.0338,0.4853,-0.1643,0.0349,-0.0004,-0.0589,1
0.4021,1.1282,-0.7383,0.146,0.3604,0.5868,-0.1738,0.1819,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.8173,0.0889,-0.6369,-0.693,0.2104,0.036,-0.1738,0.3944,0.406,0.0338,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.0222,0.2714,-0.4053,0.036,-0.4032,0.1819,-0.1953,0.327,0.4669,-0.1643,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.7383,0.2714,0.3604,0.5868,-0.1738,0.0142,0.4908,0.4721,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,1
0.8173,0.0889,0.3355,0.2714,0.2104,-0.4559,-0.0056,-0.4984,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.0004,0.1579,1
0.8173,0.0889,0.6154,0.2714,0.3604,0.036,0.7274,0.3944,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.8173,0.0936,0.6154,0.2714,0.2363,0.036,0.0085,0.3944,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.8173,0.0889,0.6154,0.2714,0.3604,0.036,-0.4032,-0.502,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.4021,0.0936,0.3355,0.2714,0.0991,0.5868,-0.0249,-0.0873,-0.1953,-0.2314,-0.1207,0.449,0.0349,-0.0004,0.1579,1
0.8173,-0.7268,-0.7383,0.2714,0.0991,-0.4559,-0.3598,-0.0873,0.406,0.0338,-0.1207,0.449,0.0349,-0.0004,-0.1881,1
0.4021,-0.7268,0.3355,0.2714,-0.4053,0.036,-0.0056,0.0743,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.0004,0.1579,1
-1.1678,0.0889,-0.6369,0.146,0.61,0.0315,-0.0249,-0.0873,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,1
0.4021,-0.7268,0.1661,0.2714,0.0991,0.0315,0.7274,-0.4984,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.8173,0.0936,-0.0222,0.2714,-0.4053,-0.4559,-0.0056,-0.4984,-0.1953,0.4721,0.4669,-0.1271,0.0349,-0.0004,0.1579,1
0.4021,0.0889,0.6154,0.2714,0.3604,0.5868,0.7274,0.0186,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.4021,1.1282,-0.7383,-1.0314,0.61,0.0315,0.055,0.3944,0.406,0.4721,0.4853,0.2365,0.0349,-0.0004,0.1579,1
0.8173,1.1282,-0.2958,0.2714,-0.4053,0.5868,0.0085,0.1819,0.4908,0.0338,-0.1207,0.449,0.0349,-0.0004,0.1579,1
-1.1678,0.0889,-0.0222,-0.6721,-0.4053,0.036,-0.2923,-0.502,-0.1953,-0.2314,0.4853,-0.1643,0.0349,-0.0004,-0.0589,1
0.4021,1.1282,-0.7383,0.146,0.3604,0.0315,0.055,0.0743,-0.1953,0.4721,0.4669,0.2365,0.0349,-0.0004,-0.1881,1
0.4021,0.0936,-0.6369,-1.0314,0.3123,0.0315,-0.4032,0.0186,-0.1953,0.0338,0.4669,-0.1271,0.0349,-0.0004,-0.0589,1
0.4021,1.3442,-0.0222,0.2714,0.2363,-0.4559,-0.0249,-0.502,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.4021,-0.7268,-0.0222,0.2714,0.0991,0.036,0.3618,0.3944,-0.1953,0.4721,0.4853,0.2365,0.0349,-0.0004,-0.1881,1
0.4021,1.3442,-0.6369,0.2714,0.3604,-0.4559,-0.4032,0.3944,0.406,0.4721,-0.1207,0.2365,0.0349,-0.0004,-0.1881,1
-0.3815,0.0889,-0.6369,0.2714,-0.4053,-0.4559,-0.2923,0.3944,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.0004,-0.1881,1
0.8173,1.1282,-0.0222,0.2714,0.0991,0.0315,0.3618,0.0186,-0.1953,0.4721,0.4853,0.449,0.0349,-0.0004,-0.1881,1
0.8173,0.0889,-0.2958,0.2714,0.61,0.0315,0.055,0.0186,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
-0.3815,0.0936,0.1661,0.2714,0.2363,-0.4559,0.0085,0.0186,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.4021,1.3442,0.6154,0.2714,0.2363,0.5868,0.0085,0.0186,0.4908,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
-0.3815,0.0889,0.3355,0.2714,0.0991,-0.4559,-0.3598,-0.502,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
-0.3815,-0.7268,-0.0222,0.2714,0.61,0.036,0.0085,0.0743,0.406,0.4721,-0.1207,0.449,0.0349,-0.0004,-0.1881,1
0.8173,0.0889,-0.0222,-0.693,0.3604,0.036,0.055,0.1819,-0.1953,-0.2314,0.4853,0.2365,0.0349,-0.0004,0.1579,1
-0.3815,0.0889,-0.0222,0.2714,0.3604,0.5868,-0.0056,-0.2701,0.4908,-0.3863,0.4853,-0.1643,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.0222,-0.693,0.3604,0.0315,-0.1738,-0.502,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.0222,-0.693,0.3604,0.5868,-0.1738,0.0743,0.406,-0.3863,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.0222,-0.693,0.3604,-0.4559,-0.1738,0.3944,0.406,0.0338,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.4021,0.0889,0.3355,-0.693,0.3604,0.0315,-0.0056,0.0743,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.2958,-0.693,0.3604,0.036,0.055,0.4448,-0.1953,0.0338,-0.1207,-0.1271,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.0222,0.2714,0.3604,0.0315,-0.0056,0.3944,0.406,0.4721,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.4021,1.3442,0.3355,0.146,0.3604,0.036,0.0085,0.0142,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.0004,-0.0589,1
0.8173,0.0936,0.9146,0.2714,0.2363,0.5868,0.3618,0.0186,-0.1953,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,-0.0589,1
0.8173,0.0889,-0.0222,0.2714,0.0991,0.0315,-0.3598,-0.2701,0.406,-0.2314,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.8173,1.1282,-0.7383,0.2714,0.61,0.5868,-0.0056,-0.502,0.4908,-0.2314,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.4021,0.0889,0.9146,0.2714,0.2363,0.036,0.7274,0.4448,-0.1953,0.0338,-0.1207,-0.1643,0.0349,-0.0004,-0.1881,1
0.8173,0.0889,0.9146,0.2714,0.2363,0.5868,0.7274,-0.502,0.406,-0.2314,-0.1207,-0.1643,0.0349,0.6071,0.1579,1
-1.1678,0.0889,0.3355,0.2714,0.3123,-0.4559,0.0085,0.4448,-0.1953,0.4721,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.8173,0.0889,0.3355,0.2714,-0.4053,-0.4559,-0.3598,0.3944,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.0004,-0.1881,1
0.4021,1.1282,-0.7383,0.2714,-0.7516,0.5868,0.3618,0.0186,0.4908,-0.2314,0.4853,0.2365,0.0349,-0.0004,-0.1881,1
-1.1678,0.0936,0.3355,0.2714,0.0991,-0.4559,-0.4032,0.4448,-0.1953,-0.3863,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
-0.3815,0.0889,-0.2958,0.146,0.3604,0.5868,-0.0056,-0.4984,0.4908,-0.2314,-0.1207,0.2365,0.0349,-0.0004,-0.1881,1
0.8173,0.0889,-0.2958,0.2714,0.3604,-0.4559,0.055,0.3944,-0.1953,-0.3863,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
0.4021,0.0889,-0.7383,0.2714,0.0991,-0.4559,-0.0056,0.3944,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.0004,-0.0589,1
-1.1678,0.0889,-0.7383,0.2714,0.0991,0.036,0.0085,0.4448,0.406,0.4721,-0.1207,0.2365,0.0349,0.6071,-0.1881,1
0.4021,0.0889,0.9146,-1.0314,-0.4053,0.5868,0.7274,0.0142,-0.1953,-0.3863,0.4853,-0.1643,0.0349,0.6071,-0.1881,1
0.8173,0.0936,0.6154,0.2714,0.61,0.0315,0.3618,0.1819,-0.1953,0.0338,0.4669,-0.1643,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.0222,0.2714,-0.4053,0.0315,0.0085,0.0743,-0.1953,0.4721,-0.1207,0.449,0.0349,-0.0004,0.1579,1
0.8173,0.0889,-0.0222,0.2714,-0.4053,-0.4559,-0.4032,0.3944,-0.1953,0.0338,-0.1207,0.2365,0.0349,-0.0004,-0.0589,1
0.8173,0.0936,-0.0222,0.2714,-0.4053,0.036,-0.4032,0.1819,0.406,0.4721,-0.1207,0.2365,0.0349,-0.0004,0.1579,1
0.4021,0.0936,-0.7383,0.2714,0.3604,0.0315,-0.0056,-0.4984,-0.1953,0.327,-0.1207,-0.1643,0.0349,-0.0004,0.1579,1
